,day_of_week,Working time,Time,Energy_1,Energy_2,Energy_3,Energy_4,Energy_5,t_out,t_in,cooling_energy
4463,2,FALSE,8/1/2018 1:01,0,2594.4028,1692.5568,2598.1091,1768.376,26.1,24.999472,8653.444702
4464,2,FALSE,8/1/2018 0:10,0,2547.4856,1662.0421,2551.0112,1738.4602,26.016666,24.999493,8498.999146
4465,2,FALSE,8/1/2018 0:20,0,2518.5479,1642.0233,2521.6873,1718.8147,25.933332,24.999516,8401.07312
4466,2,FALSE,8/1/2018 0:30,0,2488.6519,1621.3866,2491.308,1698.4636,25.85,24.999533,8299.810181
4467,2,FALSE,8/1/2018 0:40,0,2458.1194,1600.2719,2460.068,1677.564,25.766666,24.99955,8196.023315
4468,2,FALSE,8/1/2018 0:50,0,2427.2402,1578.9734,2428.4265,1656.4176,25.683332,24.999563,8091.057739
4469,2,FALSE,8/1/2018 1:01,0,2395.8643,1557.3658,2396.212,1634.9025,25.6,24.999578,7984.344482
4470,2,FALSE,8/1/2018 1:10,0,2374.3188,1542.6608,2374.95,1620.2317,25.566668,24.999592,7912.161255
4471,2,FALSE,8/1/2018 1:20,0,2353.0537,1528.2955,2353.803,1605.883,25.533333,24.9996,7841.035278
4472,2,FALSE,8/1/2018 1:30,0,2332.5046,1514.4662,2333.4468,1592.0533,25.5,24.999607,7772.470947
4473,2,FALSE,8/1/2018 1:40,0,2312.5408,1501.0728,2313.687,1578.6437,25.466667,24.999615,7705.944214
4474,2,FALSE,8/1/2018 1:50,0,2293.2415,1488.1506,2294.5967,1565.6963,25.433332,24.999622,7641.685059
4475,2,FALSE,8/1/2018 2:01,0,2274.2893,1475.4819,2275.8574,1552.998,25.4,24.999628,7578.626709
4476,2,FALSE,8/1/2018 2:10,0,2254.411,1462.3801,2256.4905,1539.8915,25.366667,24.999636,7513.172974
4477,2,FALSE,8/1/2018 2:20,0,2234.6868,1449.4497,2237.375,1526.9597,25.333334,24.999643,7448.471191
4478,2,FALSE,8/1/2018 2:30,0,2215.205,1436.6809,2218.499,1514.193,25.3,24.999651,7384.578003
4479,2,FALSE,8/1/2018 2:40,0,2195.7583,1423.9282,2199.6462,1501.445,25.266666,24.999657,7320.77771
4480,2,FALSE,8/1/2018 2:50,0,2176.6035,1411.3391,2181.039,1488.8632,25.233334,24.999664,7257.844849
4481,2,FALSE,8/1/2018 3:01,0,2158.1262,1398.8955,2162.3674,1476.4298,25.2,24.999672,7195.81897
4482,2,FALSE,8/1/2018 3:10,0,2139.357,1386.7085,2144.4888,1464.2607,25.166666,24.99968,7134.814941
4483,2,FALSE,8/1/2018 3:20,0,2120.6384,1374.3135,2126.1116,1451.8741,25.133333,24.999687,7072.937622
4484,2,FALSE,8/1/2018 3:30,0,2101.4807,1361.5913,2107.2375,1439.1566,25.1,24.999695,7009.466187
4485,2,FALSE,8/1/2018 3:40,0,2081.9092,1348.7311,2087.928,1426.0018,25.066668,24.999704,6944.570068
4486,2,FALSE,8/1/2018 3:50,0,2062.08,1335.5793,2068.3508,1412.8298,25.033333,24.999712,6878.840088
4487,2,FALSE,8/1/2018 4:01,0,2042.024,1322.28,2048.5405,1399.5167,25,24.99972,6812.361328
4488,2,FALSE,8/1/2018 4:10,0,2041.2118,1321.3712,2047.7771,1398.4591,25.033333,24.999725,6808.819214
4489,2,FALSE,8/1/2018 4:20,0,2040.624,1320.5668,2047.1453,1397.498,25.066668,24.99973,6805.834106
4490,2,FALSE,8/1/2018 4:30,0,2040.1469,1319.6415,2046.5992,1396.7345,25.1,24.99973,6803.12207
4491,2,FALSE,8/1/2018 4:40,0,2039.7974,1318.9901,2046.168,1395.9946,25.133333,24.999731,6800.950073
4492,2,FALSE,8/1/2018 4:50,0,2153.5833,1386.0574,2159.8992,1462.2566,25.166666,24.999722,7161.796387
4493,2,FALSE,8/1/2018 5:01,0,2151.8018,1384.342,2157.3845,1460.4391,25.2,24.999697,7153.967407
4494,2,FALSE,8/1/2018 5:10,0,2158.529,1388.2214,2163.708,1464.2255,25.266666,24.999695,7174.68396
4495,2,FALSE,8/1/2018 5:20,0,2165.7698,1392.4518,2170.6052,1468.3384,25.333334,24.999693,7197.165161
4496,2,FALSE,8/1/2018 5:30,0,2173.3994,1396.9552,2177.9248,1472.7146,25.4,24.999691,7220.994019
4497,2,FALSE,8/1/2018 5:40,0,2181.276,1401.6569,2185.549,1477.2762,25.466667,24.999687,7245.758057
4498,2,FALSE,8/1/2018 5:50,0,2229.8337,1430.4879,2233.8,1505.7299,25.533333,24.999681,7399.851563
4499,2,FALSE,8/1/2018 6:01,0,2245.825,1442.4016,2249.28,1514.6119,25.6,24.999664,7452.11853
4500,2,FALSE,8/1/2018 6:10,0,2175.6558,1391.8303,2175.434,1465.121,25.783333,24.999651,7208.041138
4501,2,FALSE,8/1/2018 6:22,3300.24,2147.3137,1368.6287,2144.4653,1438.6647,25.966667,24.99992,10399.31238
4502,2,FALSE,8/1/2018 6:30,507.38748,2163.5952,1376.9175,2157.8699,1445.5387,26.15,24.999788,7651.308746
4503,2,FALSE,8/1/2018 6:40,2504.3518,2186.267,1409.3756,2179.7178,1454.3324,26.333334,24.99977,9734.044678
4504,2,FALSE,8/1/2018 6:50,2754.778,2667.8318,1716.3411,2658.338,1729.1998,26.516666,24.999813,11526.48865
4505,2,FALSE,8/1/2018 7:01,2669.6848,2674.453,1740.345,2658.4954,1726.9597,26.7,24.99969,11469.93774
4506,2,FALSE,8/1/2018 7:10,2657.3823,2665.6414,1753.9093,2640.6821,1716.9847,26.783333,24.999674,11434.59985
4507,2,FALSE,8/1/2018 7:20,2649.1792,2662.2,1768.2495,2629.455,1711.008,26.866667,24.999676,11420.0918
4508,2,FALSE,8/1/2018 7:30,2644.9343,2664.841,1783.6522,2622.713,1708.9155,26.95,24.999676,11425.05603
4509,2,FALSE,8/1/2018 7:40,2644.1318,2671.081,1813.6044,2624.0215,1709.8186,27.033333,24.999672,11462.65735
4510,2,FALSE,8/1/2018 7:50,4937.2773,4615.0195,2963,4567.098,2847.2097,27.116667,24.999563,19929.60474
4511,2,TRUE,8/1/2018 8:01,4945.1323,4599.8525,2962.2502,4549.659,2838.3252,27.2,24.998636,19895.21948
4512,2,TRUE,8/1/2018 8:10,4918.9575,4561.1416,2947.4985,4507.2603,2817.0337,27.3,24.998568,19751.8916
4513,2,TRUE,8/1/2018 8:20,4899.766,4539.2886,2955.9167,4480.9443,2804.7078,27.4,24.998608,19680.62354
4514,2,TRUE,8/1/2018 8:30,4885.7827,4526.4795,2953.942,4464.0166,2797.3704,27.5,24.998634,19627.59106
4515,2,TRUE,8/1/2018 8:40,4878.0557,4520.6997,2942.7224,4455.306,2794.183,27.6,24.998653,19590.96704
4516,2,TRUE,8/1/2018 8:50,4874.9927,4522.0396,2933.0566,4454.308,2795.0854,27.7,24.998669,19579.48242
4517,2,TRUE,8/1/2018 9:01,4875.5703,4529.281,2925.5325,4459.2417,2799.3357,27.8,24.99868,19588.96094
4518,2,TRUE,8/1/2018 9:10,4877.7163,4545.3145,2922.82,4472.4233,2809.0078,27.983334,24.99869,19627.28198
4519,2,TRUE,8/1/2018 9:20,4881.8496,4564.1714,2920.267,4488.2207,2820.0999,28.166666,24.998688,19674.60864
4520,2,TRUE,8/1/2018 9:30,4887.3325,4584.5503,2917.288,4505.5127,2831.959,28.35,24.998686,19726.64258
4521,2,TRUE,8/1/2018 9:40,4894.0166,4612.0835,2923.6506,4528.0977,2847.1426,28.533333,24.99868,19804.99097
4522,2,TRUE,8/1/2018 9:50,4901.871,4643.264,2936.4915,4554.432,2864.6628,28.716667,24.998672,19900.72168
4523,2,TRUE,8/1/2018 10:01,4910.873,4673.7744,2938.1028,4579.8896,2881.845,28.9,24.998661,19984.48486
4524,2,TRUE,8/1/2018 10:10,4922.765,4706.821,2936.4717,4607.9775,2899.751,29.083334,24.99865,20073.78613
4525,2,TRUE,8/1/2018 10:20,4935.8945,4741.009,2932.3508,4637.353,2918.8142,29.266666,24.99864,20165.42139
4526,2,TRUE,8/1/2018 10:30,4950.3613,4776.4644,2926.312,4668.1157,2938.7075,29.45,24.998625,20259.96094
4527,2,TRUE,8/1/2018 10:40,4966.0044,4786.267,2926.8323,4681.7686,2947.2397,29.633333,24.998613,20308.11206
4528,2,TRUE,8/1/2018 10:50,4982.4995,4791.7764,2932.1616,4693.577,2954.4712,29.816668,24.998615,20354.48584
4529,2,TRUE,8/1/2018 11:01,4999.6196,4797.2944,2937.767,4705.2925,2961.441,30,24.998621,20401.41455
4530,2,TRUE,8/1/2018 11:10,4945.206,4699.9497,2881.8157,4617.7983,2908.2183,29.45,24.998657,20052.98804
4531,2,TRUE,8/1/2018 11:20,4886.2207,4592.988,2818.8333,4520.09,2847.9993,28.9,24.998657,19666.13086
4532,2,TRUE,8/1/2018 11:30,4818.28,4273.329,2666.5413,4288.1973,2698.4766,28.35,24.998722,18744.82397
4533,2,TRUE,8/1/2018 11:45,4734.1353,4138.696,2585.5781,4157.7754,2615.6174,27.8,24.999153,18231.802
4534,2,TRUE,8/1/2018 11:53,4648.322,4003.0613,2504.2952,4029.7476,2533.8855,27.25,24.999414,17719.31128
4535,2,TRUE,8/1/2018 12:04,4547.843,3853.0154,2413.6172,3886.081,2442.5369,26.7,24.999508,17143.09326
4536,2,TRUE,8/1/2018 12:13,4041.9956,3437.5222,2164.9185,3468.233,2190.8525,26.516666,24.99969,15303.52173
4537,2,TRUE,8/1/2018 12:25,4052.6023,3449.9192,2170.627,3478.895,2195.039,26.333334,24.999533,15347.08252
4538,2,TRUE,8/1/2018 12:35,4038.0457,3442.6494,2163.7083,3467.5554,2185.9524,26.15,24.999598,15297.91113
4539,2,TRUE,8/1/2018 12:45,4034.9636,3451.1997,2167.3547,3472.5276,2187.6914,25.966667,24.99964,15313.73706
4540,2,TRUE,8/1/2018 12:50,4040.62,3461.1692,2171.805,3479.723,2190.4973,25.783333,24.999428,15343.81445
4541,2,TRUE,8/1/2018 13:01,4046.9453,3474.1204,2178.4153,3489.7812,2195.438,25.6,24.999386,15384.7002
4542,2,TRUE,8/1/2018 13:10,4541.584,3883.2808,2420.9353,3898.111,2436.3857,25.6,24.999338,17180.29688
4543,2,TRUE,8/1/2018 13:20,4557.1733,3911.0068,2438.5103,3925.2239,2452.9756,25.6,24.999132,17284.88989
4544,2,TRUE,8/1/2018 13:30,4568.69,3933.877,2453.0178,3947.462,2466.765,25.6,24.999071,17369.81152
4545,2,TRUE,8/1/2018 13:40,4580.3247,4088.6453,2523.299,4054.1343,2536.9438,25.6,24.99903,17783.34717
4546,2,TRUE,8/1/2018 13:50,4591.8086,4156.7173,2548.6409,4093.0645,2562.6648,25.6,24.998959,17952.896
4547,2,TRUE,8/1/2018 14:01,4603.4336,4196.7344,2569.3723,4124.8745,2583.9587,25.6,24.998922,18078.37354
4548,2,TRUE,8/1/2018 14:10,4625.9336,4253.2183,2600.674,4173.28,2615.5466,25.783333,24.998894,18268.65234
4549,2,TRUE,8/1/2018 14:20,4649.6826,4309.632,2632.1768,4222.024,2647.7095,25.966667,24.998869,18461.22461
4550,2,TRUE,8/1/2018 14:35,4677.6416,4369.213,2666.0972,4274.6797,2689.3274,26.15,24.999292,18676.95874
4551,2,TRUE,8/1/2018 14:45,4708.1934,4418.068,2694.1663,4317.327,2727.6655,26.333334,24.999294,18865.42017
4552,2,TRUE,8/1/2018 14:55,4740.0034,4462.285,2721.4375,4360.9814,2765.9053,26.516666,24.999277,19050.61279
4553,2,TRUE,8/1/2018 15:06,4773.0977,4506.5405,2748.7993,4405.042,2805.4685,26.7,24.999268,19238.948
4554,2,TRUE,8/1/2018 15:10,4783.845,4545.8633,2772.4668,4442.1284,2844.6475,27.066668,24.998894,19388.95117
4555,2,TRUE,8/1/2018 15:20,4793.601,4579.495,2792.4438,4473.635,2880.9392,27.433332,24.99877,19520.11401
4556,2,TRUE,8/1/2018 15:30,4801.4893,4607.249,2808.726,4499.702,2915.2026,27.8,24.998718,19632.36914
4557,2,TRUE,8/1/2018 15:40,4803.595,4611.3687,2813.1895,4507.009,2924.2637,28.166666,24.998707,19659.42578
4558,2,TRUE,8/1/2018 15:50,4800.672,4604.793,2810.8135,4505.163,2925.428,28.533333,24.998713,19646.86938
4559,2,TRUE,8/1/2018 16:01,4792.991,4590.879,2803.8198,4496.0703,2919.2915,28.9,24.998722,19603.05176
4560,2,TRUE,8/1/2018 16:10,4801.737,4563.937,2788.231,4475.2876,2900.2686,28.9,24.99873,19529.46094
4561,2,TRUE,8/1/2018 16:20,4811.776,4541.0967,2775.7703,4459.259,2882.2222,28.9,24.998781,19470.12378
4562,2,TRUE,8/1/2018 16:30,4825.7812,4526.7666,2768.858,4451.5913,2867.4973,28.9,24.99881,19440.49438
4563,2,TRUE,8/1/2018 16:40,4843.3276,4530.3877,2771.4968,4458.38,2880.506,28.9,24.998821,19484.09814
4564,2,TRUE,8/1/2018 16:50,4864.021,4542.0312,2778.6572,4472.168,2901.689,28.9,24.998823,19558.56641
4565,2,TRUE,8/1/2018 17:01,4887.281,4558.3345,2788.8003,4490.8413,2927.8652,28.9,24.998821,19653.12207
4566,2,TRUE,8/1/2018 17:10,3355.955,3333.7842,2060.653,3265.644,2238.2556,28.716667,24.999035,14254.29199
4567,2,TRUE,8/1/2018 17:20,3343.1643,3313.3286,2049.14,3248.0552,2245.5217,28.533333,24.999426,14199.20972
4568,2,TRUE,8/1/2018 17:30,3345.8796,3303.243,2043.7344,3248.5967,2260.7031,28.35,24.999483,14202.15674
4569,2,TRUE,8/1/2018 17:40,3347.8115,3285.187,2034.7997,3242.1921,2241.4983,28.166666,24.999489,14151.48865
4570,2,TRUE,8/1/2018 17:50,3349.273,3264.008,2023.9669,3235.1633,2214.0623,27.983334,24.999493,14086.47351
4571,2,TRUE,8/1/2018 18:01,3349.1985,3240.5872,2012.0122,3222.4443,2180.8909,27.8,24.999496,14005.13306
4572,2,TRUE,8/1/2018 18:10,2678.7454,2666.0283,1672.5165,2647.8633,1809.3826,27.433332,24.999554,11474.53601
4573,2,TRUE,8/1/2018 18:20,2643.6836,2599.9646,1634.8302,2584.8005,1745.4955,27.066668,24.999685,11208.77441
4574,2,TRUE,8/1/2018 18:30,2609.3914,2533.4827,1596.4774,2518.4807,1678.351,26.7,24.999712,10936.18311
4575,2,TRUE,8/1/2018 18:40,2570.594,2469.4941,1557.8656,2458.5227,1632.822,26.333334,24.999727,10689.29846
4576,2,TRUE,8/1/2018 18:50,2528.4834,2403.6199,1517.4386,2396.033,1589.5408,25.966667,24.999743,10435.1156
4577,2,FALSE,8/1/2018 19:01,2483.5557,2334.2341,1474.5975,2326.5293,1536.9521,25.6,24.99976,10155.86877
4578,2,FALSE,8/1/2018 19:10,2463.9985,2296.6394,1451.1536,2290.842,1510.1521,25.5,24.99976,10012.78564
4579,2,FALSE,8/1/2018 19:20,2444.0916,2265.4893,1431.019,2260.3665,1488.4065,25.4,24.999777,9889.372803
4580,2,FALSE,8/1/2018 19:30,2425.5564,2237.9263,1413.3348,2233.605,1469.751,25.3,24.999786,9780.173462
4581,2,FALSE,8/1/2018 19:40,2408.2551,2213.2551,1397.57,2209.8406,1453.4137,25.2,24.99979,9682.334473
4582,2,FALSE,8/1/2018 19:50,2392.01,2190.8894,1383.404,2188.1746,1438.962,25.1,24.999794,9593.440063
4583,2,FALSE,8/1/2018 20:01,2376.5898,2169.7878,1370.1106,2167.882,1425.6669,25,24.999798,9510.037231
4584,2,FALSE,8/1/2018 20:10,2138.9094,1978.7065,1256.3451,1976.7644,1313.1143,25,24.999807,8663.839722
4585,2,FALSE,8/1/2018 20:20,2130.4573,1971.6764,1251.5208,1969.8701,1308.3875,25,24.99984,8631.911987
4586,2,FALSE,8/1/2018 20:30,2123.2588,1965.8301,1247.4186,1964.1372,1304.4089,25,24.999842,8605.053589
4587,2,FALSE,8/1/2018 20:40,2115.983,1959.9014,1243.2688,1958.2976,1300.437,25,24.999842,8577.887695
4588,2,FALSE,8/1/2018 20:50,2108.616,1953.8141,1239.0216,1952.2814,1296.4014,25,24.999844,8550.134399
4589,2,FALSE,8/1/2018 21:01,2101.123,1947.5612,1234.6755,1946.0835,1292.287,25,24.999846,8521.730225
4590,2,FALSE,8/1/2018 21:10,2095.4653,1941.8943,1230.8176,1940.6556,1288.6302,25,24.999844,8497.463135
4591,2,FALSE,8/1/2018 21:20,2090.0842,1936.5085,1227.1997,1935.6011,1285.2341,25,24.999846,8474.627686
4592,2,FALSE,8/1/2018 21:30,2085.2139,1931.8711,1224.0908,1931.3066,1282.3123,25,24.999846,8454.794678
4593,2,FALSE,8/1/2018 21:40,2080.8376,1927.9241,1221.4376,1927.7073,1279.8295,25,24.999846,8437.736084
4594,2,FALSE,8/1/2018 21:50,2076.9294,1924.5901,1219.1871,1924.7238,1277.7308,25,24.999846,8423.161255
4595,2,FALSE,8/1/2018 22:01,2073.4497,1921.7944,1217.2881,1922.2799,1275.9669,25,24.999846,8410.779053
4596,2,FALSE,8/1/2018 22:15,0,1735.6012,1109.2396,1736.3477,1170.1792,25,24.999924,5751.367676
4597,2,FALSE,8/1/2018 22:25,0,1783.6527,1143.2452,1785.1339,1205.979,25,24.999851,5918.010864
4598,2,FALSE,8/1/2018 22:30,0,1800.8258,1155.4094,1803.1138,1218.938,25,24.999748,5978.286987
4599,2,FALSE,8/1/2018 22:40,0,1829.8921,1175.3354,1833.0425,1239.7678,25,24.999678,6078.037842
4600,2,FALSE,8/1/2018 22:50,0,1860.4084,1195.7374,1864.4612,1261.0647,25,24.99965,6181.671753
4601,2,FALSE,8/1/2018 23:01,0,1883.6155,1210.9373,1888.5759,1277.1791,25,24.999662,6260.307739
4602,2,FALSE,8/1/2018 23:10,0,1797.9454,1160.7216,1803.213,1228.7607,25,24.999683,5990.640747
4603,2,FALSE,8/1/2018 23:20,0,1814.945,1171.3148,1820.3966,1240.3138,25,24.999712,6046.970215
4604,2,FALSE,8/1/2018 23:30,0,1828.709,1179.6821,1834.3041,1249.5659,25,24.999722,6092.261108
4605,2,FALSE,8/1/2018 23:40,0,1838.717,1185.5394,1844.4187,1256.2579,25,24.999731,6124.933105
4606,2,FALSE,8/1/2018 23:50,0,1845.4878,1189.2545,1851.2673,1260.7546,25,24.999739,6146.764282
4607,3,FALSE,8/2/2018 1:01,0,1849.5908,1191.2239,1855.4254,1263.4491,25,24.999748,6159.689209
4608,3,FALSE,8/2/2018 0:10,0,1832.4089,1180.4381,1838.3412,1253.4484,25,24.999754,6104.636597
4609,3,FALSE,8/2/2018 0:20,0,1834.1315,1180.9928,1840.2307,1254.5769,25,24.999762,6109.931885
4610,3,FALSE,8/2/2018 0:30,0,1836.3351,1181.9469,1842.6158,1256.05,25,24.999763,6116.947876
4611,3,FALSE,8/2/2018 0:40,0,1838.9346,1183.2401,1845.4114,1257.815,25,24.999763,6125.401001
4612,3,FALSE,8/2/2018 0:50,0,1841.8752,1184.816,1848.5646,1259.8191,25,24.999762,6135.074951
4613,3,FALSE,8/2/2018 1:01,0,1845.0704,1186.6058,1851.9907,1262.0021,25,24.999762,6145.669067
4614,3,FALSE,8/2/2018 1:10,0,1817.4138,1168.5994,1824.8684,1244.6652,24.9,24.999765,6055.546753
4615,3,FALSE,8/2/2018 1:20,0,1787.9279,1149.4585,1796.0616,1226.1434,24.8,24.999775,5959.591431
4616,3,FALSE,8/2/2018 1:30,0,1756.3768,1128.9702,1765.2357,1206.2246,24.7,24.999788,5856.807373
4617,3,FALSE,8/2/2018 1:40,0,1723.0195,1107.3154,1732.6398,1185.0994,24.6,24.999802,5748.074097
4618,3,FALSE,8/2/2018 1:50,0,1688.396,1084.8547,1698.7999,1163.1315,24.5,24.999815,5635.182129
4619,3,FALSE,8/2/2018 2:01,0,1652.5588,1061.6372,1663.7771,1140.3707,24.4,24.999828,5518.343872
4620,3,FALSE,8/2/2018 2:10,0,1679.3732,1078.437,1690.1866,1157.1135,24.5,24.999838,5605.110352
4621,3,FALSE,8/2/2018 2:20,0,1706.3574,1095.0835,1716.3253,1173.694,24.6,24.999836,5691.460205
4622,3,FALSE,8/2/2018 2:30,0,1732.1262,1111.5709,1742.922,1190.1108,24.7,24.999832,5776.72998
4623,3,FALSE,8/2/2018 2:40,0,1758.5371,1127.9562,1768.6525,1206.4185,24.8,24.999828,5861.564209
4624,3,FALSE,8/2/2018 2:50,0,1784.8647,1144.2487,1794.1964,1222.6261,24.9,24.999823,5945.935913
4625,3,FALSE,8/2/2018 3:01,0,1811.0511,1160.4634,1819.5867,1238.7465,25,24.999817,6029.847656
4626,3,FALSE,8/2/2018 3:10,0,1772.6362,1135.5204,1781.7063,1214.2499,24.9,24.999815,5904.112793
4627,3,FALSE,8/2/2018 3:20,0,1733.1469,1110.2987,1743.2875,1189.3761,24.8,24.999823,5776.109131
4628,3,FALSE,8/2/2018 3:30,0,1693.3649,1085.2808,1704.5262,1163.7949,24.7,24.999834,5646.966797
4629,3,FALSE,8/2/2018 3:40,0,1652.8065,1059.4486,1665.2601,1138.2098,24.6,24.999844,5515.725098
4630,3,FALSE,8/2/2018 3:50,0,1612.215,1033.4818,1625.7762,1112.6166,24.5,24.999855,5384.0896
4631,3,FALSE,8/2/2018 4:01,0,1571.2582,1007.3604,1586.0496,1086.7941,24.4,24.999866,5251.462219
4632,3,FALSE,8/2/2018 4:10,0,1562.565,1001.72504,1577.6049,1081.1537,24.4,24.99988,5223.048523
4633,3,FALSE,8/2/2018 4:20,0,1553.6526,994.88513,1566.4502,1074.2698,24.4,24.999887,5189.25769
4634,3,FALSE,8/2/2018 4:30,0,1541.3403,986.4008,1553.7109,1065.7338,24.4,24.999899,5147.185852
4635,3,FALSE,8/2/2018 4:40,0,1526.8986,976.53186,1538.9187,1055.788,24.4,24.99991,5098.137085
4636,3,FALSE,8/2/2018 4:50,0,1631.987,1037.5599,1643.5835,1115.8422,24.4,24.999918,5428.972656
4637,3,FALSE,8/2/2018 5:01,0,1612.3031,1024.3451,1623.5159,1102.4883,24.4,24.999907,5362.652344
4638,3,FALSE,8/2/2018 5:10,0,1591.6887,1010.74,1603.109,1088.6497,24.4,24.999907,5294.187378
4639,3,FALSE,8/2/2018 5:20,0,1573.5713,999.07153,1585.4482,1076.7323,24.4,24.999905,5234.823364
4640,3,FALSE,8/2/2018 5:30,0,1559.0461,989.8797,1571.4343,1067.2992,24.4,24.999897,5187.659363
4641,3,FALSE,8/2/2018 5:40,0,1547.7792,982.8817,1560.7155,1060.0758,24.4,24.99989,5151.452148
4642,3,FALSE,8/2/2018 5:50,0,1581.2073,1002.62537,1594.7068,1079.3451,24.4,24.999882,5257.884521
4643,3,FALSE,8/2/2018 6:01,0,1593.3223,1089.0145,1631.9159,1084.044,24.4,24.999866,5398.296631
4644,3,FALSE,8/2/2018 6:10,0,1698.387,1207.843,1747.067,1151.0209,24.4,24.999847,5804.317871
4645,3,FALSE,8/2/2018 6:23,2374.7708,1672.2626,1215.2517,1721.58,1128.5183,24.4,24.999952,8112.383301
4646,3,FALSE,8/2/2018 6:30,248.04373,1669.867,1236.188,1716.9457,1124.2361,24.4,24.999897,5995.280426
4647,3,FALSE,8/2/2018 6:40,1947.5477,1666.2205,1278.0371,1714.5258,1119.3827,24.4,24.999891,7725.713745
4648,3,FALSE,8/2/2018 6:50,2210.2153,2155.9492,1603.636,2199.2778,1400.8708,24.4,24.999937,9569.949219
4649,3,FALSE,8/2/2018 7:01,2157.9766,2138.897,1630.1293,2172.714,1386.1881,24.4,24.999825,9485.905029
4650,3,FALSE,8/2/2018 7:10,2178.823,2174.1738,1689.0846,2190.366,1403.1965,24.783333,24.999813,9635.643921
4651,3,FALSE,8/2/2018 7:20,2200.876,2216.611,1741.6952,2216.3818,1423.8451,25.166666,24.999804,9799.40918
4652,3,FALSE,8/2/2018 7:30,2224.333,2268.307,1811.972,2249.4062,1449.6085,25.55,24.999792,10003.62671
4653,3,FALSE,8/2/2018 7:40,2249.0024,2318.0374,1847.485,2286.8608,1474.754,25.933332,24.999777,10176.13965
4654,3,FALSE,8/2/2018 7:50,4562.5024,4393.164,3033.158,4347.441,2688.346,26.316668,24.99969,19024.61133
4655,3,TRUE,8/2/2018 8:01,4589.3145,4402.008,3035.3054,4348.884,2692.84,26.7,24.998697,19068.35156
4656,3,TRUE,8/2/2018 8:10,4575.7085,4361.6973,3006.34,4303.405,2670.9531,26.966667,24.998615,18918.10376
4657,3,TRUE,8/2/2018 8:20,4567.1426,4334.8335,2984.27,4271.8706,2656.5818,27.233334,24.998657,18814.69849
4658,3,TRUE,8/2/2018 8:30,4561.6636,4320.784,2967.9116,4253.241,2649.352,27.5,24.99869,18752.95264
4659,3,TRUE,8/2/2018 8:40,4560.5664,4318.34,2912.5835,4245.9727,2648.34,27.766666,24.998713,18685.80249
4660,3,TRUE,8/2/2018 8:50,4562.545,4319.377,2847.1013,4242.4834,2648.8047,28.033333,24.998732,18620.31128
4661,3,TRUE,8/2/2018 9:01,4566.736,4327.901,2804.0476,4247.139,2654.1345,28.3,24.998749,18599.95801
4662,3,TRUE,8/2/2018 9:10,4567.61,4326.315,2750.7676,4240.9023,2651.879,28.4,24.998764,18537.47363
4663,3,TRUE,8/2/2018 9:20,4570.368,4330.0024,2718.3826,4240.731,2653.2603,28.5,24.99878,18512.74438
4664,3,TRUE,8/2/2018 9:30,4574.8413,4338.1763,2687.3398,4244.1367,2656.65,28.6,24.998789,18501.14404
4665,3,TRUE,8/2/2018 9:40,4580.8735,4356.3936,2697.0525,4256.5815,2665.7144,28.7,24.998795,18556.61548
4666,3,TRUE,8/2/2018 9:50,4588.4277,4376.387,2714.7295,4272.485,2676.7637,28.8,24.998795,18628.79297
4667,3,TRUE,8/2/2018 10:01,4597.3823,4400.683,2724.7422,4291.5225,2689.6213,28.9,24.998793,18703.95142
4668,3,TRUE,8/2/2018 10:10,4601.0356,4418.9565,2727.1772,4305.274,2699.4258,28.983334,24.99879,18751.86914
4669,3,TRUE,8/2/2018 10:20,4604.833,4432.5996,2727.2097,4317.5537,2708.1348,29.066668,24.998783,18790.33081
4670,3,TRUE,8/2/2018 10:30,4608.1655,4448.0596,2720.7974,4330.1743,2717.034,29.15,24.99878,18824.23071
4671,3,TRUE,8/2/2018 10:40,4611.0947,4450.1807,2719.38,4333.158,2719.5154,29.233334,24.99878,18833.32886
4672,3,TRUE,8/2/2018 10:50,4613.663,4449.3237,2720.895,4334.424,2720.794,29.316668,24.998785,18839.09961
4673,3,TRUE,8/2/2018 11:01,4615.969,4447.9575,2721.5322,4335.0703,2721.562,29.4,24.99879,18842.09131
4674,3,TRUE,8/2/2018 11:10,4620.539,4446.873,2720.6296,4333.675,2720.3943,29.4,24.998796,18842.11084
4675,3,TRUE,8/2/2018 11:20,4625.7827,4445.438,2719.82,4334.443,2720.0571,29.4,24.998808,18845.54077
4676,3,TRUE,8/2/2018 11:30,4632.137,4447.4326,2722.3123,4336.7695,2721.0066,29.4,24.998816,18859.6582
4677,3,TRUE,8/2/2018 11:40,4639.4556,4439.6626,2720.23,4332.0693,2717.5012,29.4,24.998821,18848.9187
4678,3,TRUE,8/2/2018 11:50,4647.5376,4444.9663,2723.2007,4335.448,2719.4048,29.4,24.998829,18870.55762
4679,3,TRUE,8/2/2018 12:01,4656.2583,4439.197,2721.718,4332.346,2716.9058,29.4,24.99883,18866.42505
4680,3,TRUE,8/2/2018 12:10,4128.782,3954.1023,2438.5828,3857.0054,2431.3645,28.566668,24.998928,16809.83716
4681,3,TRUE,8/2/2018 12:20,4083.897,3845.6423,2378.791,3762.6165,2370.5913,27.733334,24.999132,16441.53809
4682,3,TRUE,8/2/2018 12:30,4038.1855,3549.5063,2247.8948,3562.294,2239.1123,26.9,24.999224,15636.99292
