,day_of_week,Working time,Time,Energy_1,Energy_2,Energy_3,Energy_4,Energy_5,t_out,t_in,cooling_energy
0,6,FALSE,7/1/2018 0:01,0,4886.865,3043.9907,4874.5273,3184.2432,25.816668,21.998106,15989.62646
0,6,FALSE,7/1/2018 0:10,0,4886.865,3043.9907,4874.5273,3184.2432,25.816668,21.998106,15989.62646
1,6,FALSE,7/1/2018 0:23,0,380.09833,239.84247,375.84573,276.8032,26.033333,23.056067,1272.589722
2,6,FALSE,7/1/2018 0:33,0,178.0509,110.36554,176.25519,127.642204,26.25,24.177576,592.3138351
3,6,FALSE,7/1/2018 0:45,0,0,0,0,0,26.466667,24.432526,0
4,6,FALSE,7/1/2018 0:50,0,379.74298,234.3342,374.65823,277.85916,26.683332,24.644604,1266.594574
5,6,FALSE,7/1/2018 1:01,0,0,0,0,276.1814,26.9,24.9216,276.1813965
6,6,FALSE,7/1/2018 1:10,0,755.5846,409.2017,707.6529,574.5795,26.916666,24.98396,2447.018707
7,6,FALSE,7/1/2018 1:20,0,634.12854,380.52417,617.99365,577.4498,26.933332,24.996666,2210.096191
8,6,FALSE,7/1/2018 1:30,0,783.04675,467.63303,756.5788,665.24457,26.95,24.99929,2672.503143
9,6,FALSE,7/1/2018 1:40,0,882.7722,537.25885,859.1564,727.5396,26.966667,24.999838,3006.727051
10,6,FALSE,7/1/2018 1:50,0,959.6398,590.4557,937.34467,777.0866,26.983334,24.99996,3264.526733
11,6,FALSE,7/1/2018 2:01,0,1024.3057,634.74713,1003.03906,818.6199,27,24.999992,3480.711731
12,6,FALSE,7/1/2018 2:10,0,1084.9547,675.81384,1064.6913,857.1414,27.033333,25.000006,3682.601257
13,6,FALSE,7/1/2018 2:20,0,1138.4102,711.705,1119.1116,890.61,27.066668,25.000013,3859.836731
14,6,FALSE,7/1/2018 2:30,0,1185.6501,744.09863,1167.2811,918.9381,27.1,25.00002,4015.968018
15,6,FALSE,7/1/2018 2:40,0,1227.4651,771.9289,1209.9921,944.11304,27.133333,25.000023,4153.499084
16,6,FALSE,7/1/2018 2:50,0,1264.6427,796.438,1248.0361,966.3445,27.166666,25.000025,4275.461304
17,6,FALSE,7/1/2018 3:01,0,1297.8606,818.2294,1282.0963,985.9935,27.2,25.000027,4384.17981
18,6,FALSE,7/1/2018 3:10,0,1269.762,799.993,1255.1138,967.12463,27.066668,25.000023,4291.993347
19,6,FALSE,7/1/2018 3:20,0,1239.4845,780.38184,1225.8732,947.11597,26.933332,25.000023,4192.855469
20,6,FALSE,7/1/2018 3:30,0,1208.2816,760.2535,1195.6863,926.7642,26.8,25.000023,4090.985596
21,6,FALSE,7/1/2018 3:40,0,1176.3427,739.7196,1164.7571,906.1502,26.666666,25.000023,3986.969543
22,6,FALSE,7/1/2018 3:50,0,1143.6627,718.7621,1133.0891,885.2316,26.533333,25.000023,3880.745544
23,6,FALSE,7/1/2018 4:01,0,1110.2195,697.35565,1100.6646,863.96893,26.4,25.000023,3772.208618
24,6,FALSE,7/1/2018 4:10,0,1124.706,706.15314,1114.4381,871.9622,26.383333,25.000027,3817.259521
25,6,FALSE,7/1/2018 4:20,0,1139.5171,713.9631,1127.9337,880.6087,26.366667,25.000027,3862.022583
26,6,FALSE,7/1/2018 4:30,0,1122.6089,704.5482,1113.2819,870.4607,26.35,25.000023,3810.899658
27,6,FALSE,7/1/2018 4:40,0,1128.543,709.2916,1120.8094,874.6361,26.333334,25.000023,3833.280151
28,6,FALSE,7/1/2018 4:50,0,1138.5859,715.5657,1130.7579,880.3776,26.316668,25.000023,3865.28717
29,6,FALSE,7/1/2018 5:01,0,1149.4843,722.39465,1141.5225,886.6674,26.3,25.000023,3900.068787
30,6,FALSE,7/1/2018 5:10,0,1130.4928,710.41534,1123.3773,874.8317,26.216667,25.000023,3839.117188
31,6,FALSE,7/1/2018 5:20,0,1108.8959,696.9619,1103.0359,861.4634,26.133333,25.000027,3770.357056
32,6,FALSE,7/1/2018 5:30,0,1085.3064,682.19183,1080.7072,846.6951,26.05,25.000032,3694.900513
33,6,FALSE,7/1/2018 5:40,0,1111.5764,693.3115,1096.53,855.86835,25.966667,25.00004,3757.286316
34,6,FALSE,7/1/2018 5:50,0,1098.5352,718.01794,1102.243,845.2169,25.883333,25.00004,3764.013062
35,6,FALSE,7/1/2018 6:01,0,1082.3492,716.35095,1088.9564,832.60785,25.8,25.000042,3720.264465
36,6,FALSE,7/1/2018 6:10,0,1216.3218,812.46326,1225.7305,911.68695,26.033333,25.000051,4166.202454
37,6,FALSE,7/1/2018 6:20,0,1325.9032,881.87085,1329.5216,976.14685,26.266666,25.000042,4513.442505
38,6,FALSE,7/1/2018 6:30,0,1434.909,950.49133,1432.2961,1040.321,26.5,25.00003,4858.017578
39,6,FALSE,7/1/2018 6:40,0,1539.4069,1018.299,1531.2295,1103.158,26.733334,25.000015,5192.093323
40,6,FALSE,7/1/2018 6:50,0,1641.6473,1088.7006,1629.9059,1164.8047,26.966667,25,5525.058472
41,6,FALSE,7/1/2018 7:01,0,1746.6234,1178.0098,1737.9019,1227.6415,27.2,24.99998,5890.176514
42,6,FALSE,7/1/2018 7:10,0,1725.0509,1172.9067,1714.7616,1212.0111,27.116667,24.999966,5824.730347
43,6,FALSE,7/1/2018 7:20,0,1699.2997,1162.5363,1686.4772,1193.3639,27.033333,24.999968,5741.677002
44,6,FALSE,7/1/2018 7:30,0,1571.8323,1064.4868,1583.8862,1134.5438,26.95,24.999977,5354.749146
45,6,FALSE,7/1/2018 7:40,0,1526.4733,1034.4816,1538.8849,1106.197,26.866667,25,5206.036743
46,6,FALSE,7/1/2018 7:50,0,1484.7312,1007.623,1497.5685,1079.7842,26.783333,25.000013,5069.706848
47,6,TRUE,7/1/2018 8:01,0,1442.1576,980.1321,1454.8677,1052.6154,26.7,25.000023,4929.772705
48,6,TRUE,7/1/2018 8:10,0,1377.0916,931.3464,1387.903,1009.60565,26.516666,25.000021,4705.946533
49,6,TRUE,7/1/2018 8:20,0,1319.8403,888.96436,1329.0748,971.60913,26.333334,25.00002,4509.488647
50,6,TRUE,7/1/2018 8:30,0,1267.6613,851.78394,1276.4015,937.4007,26.15,25.000011,4333.247375
51,6,TRUE,7/1/2018 8:40,0,1221.2075,819.6356,1229.727,907.2281,25.966667,25.000006,4177.798279
52,6,TRUE,7/1/2018 8:50,0,1178.0099,790.43365,1186.4595,879.4069,25.783333,25,4034.309937
53,6,TRUE,7/1/2018 9:01,0,1136.61,762.65485,1145.0968,852.94415,25.6,24.999996,3897.305786
54,6,TRUE,7/1/2018 9:10,0,1246.995,831.91486,1254.3435,921.8979,25.866667,25.000004,4255.151245
55,6,TRUE,7/1/2018 9:20,0,1356.4241,901.15234,1362.2964,989.97925,26.133333,24.999996,4609.852051
56,6,TRUE,7/1/2018 9:30,0,1465.1683,969.02515,1469.6084,1057.6361,26.4,24.999987,4961.437988
57,6,TRUE,7/1/2018 9:40,0,1758.2163,1125.1644,1689.8456,1198.548,26.666666,24.999975,5771.774292
58,6,TRUE,7/1/2018 9:50,0,1928.5576,1198.874,1809.7667,1274.3115,26.933332,24.999926,6211.509888
59,6,TRUE,7/1/2018 10:01,0,2044.6035,1263.3997,1918.6074,1342.7091,27.2,24.999887,6569.319702
60,6,TRUE,7/1/2018 10:10,0,2060.7656,1264.1163,1931.1544,1350.4546,27.2,24.999857,6606.490967
61,6,TRUE,7/1/2018 10:25,0,2073.126,1263.4307,1942.8016,1357.185,27.2,24.999874,6636.543335
62,6,TRUE,7/1/2018 10:30,0,2092.157,1267.8048,1959.5865,1367.0897,27.2,24.999828,6686.638062
63,6,TRUE,7/1/2018 10:45,0,2111.8965,1279.3228,1979.4167,1378.6832,27.2,24.999863,6749.319214
64,6,TRUE,7/1/2018 10:55,0,2120.083,1287.0974,1992.2198,1385.7926,27.2,24.999868,6785.192871
65,6,TRUE,7/1/2018 11:06,0,2140.37,1299.6158,2012.1445,1397.4413,27.2,24.999865,6849.571777
66,6,TRUE,7/1/2018 11:15,0,2255.051,1372.9419,2126.163,1468.9006,27.483334,24.99984,7223.056641
67,6,TRUE,7/1/2018 11:25,0,2377.5662,1448.565,2243.7522,1542.7915,27.766666,24.999811,7612.674805
68,6,TRUE,7/1/2018 11:35,0,2501.5034,1524.1754,2361.4841,1616.7576,28.05,24.999779,8003.920532
69,6,TRUE,7/1/2018 11:45,0,2608.2388,1591.781,2467.3164,1683.1292,28.333334,24.99975,8350.465332
70,6,TRUE,7/1/2018 11:55,0,2711.7317,1658.1832,2571.564,1748.5355,28.616667,24.99972,8690.014404
71,6,TRUE,7/1/2018 12:06,0,2814.1675,1723.6614,2674.9832,1813.372,28.9,24.999687,9026.18396
72,6,TRUE,7/1/2018 12:15,0,2903.1704,1782.2616,2767.2104,1871.1466,29.183332,24.999655,9323.789063
73,6,TRUE,7/1/2018 12:25,0,2981.6755,1834.0142,2849.2712,1921.8365,29.466667,24.999628,9586.797485
74,6,TRUE,7/1/2018 12:35,0,3026.9639,1868.5916,2905.0076,1955.4841,29.75,24.99961,9756.047119
75,6,TRUE,7/1/2018 12:40,0,3133.4246,1932.406,3006.75,2017.5721,30.033333,24.999386,10090.15271
76,6,TRUE,7/1/2018 12:50,0,3205.3396,1974.6199,3077.6636,2059.329,30.316668,24.999292,10316.95215
77,6,TRUE,7/1/2018 13:01,0,3260.6646,2010.9299,3131.1387,2094.7734,30.6,24.999258,10497.50659
78,6,TRUE,7/1/2018 13:10,0,3238.0989,1995.6185,3109.6548,2078.312,30.6,24.999228,10421.6842
79,6,TRUE,7/1/2018 13:20,0,3219.1736,1983.7834,3093.1135,2068.0625,30.6,24.99922,10364.13306
80,6,TRUE,7/1/2018 13:30,0,3225.8115,1982.122,3090.5977,2068.175,30.6,24.999228,10366.70618
81,6,TRUE,7/1/2018 13:40,0,3212.9763,1976.602,3079.0383,2062.7378,30.6,24.999228,10331.35449
82,6,TRUE,7/1/2018 13:50,0,3211.5278,1977.7097,3075.7522,2063.7356,30.6,24.999228,10328.72534
83,6,TRUE,7/1/2018 14:01,0,3214.4912,1980.7759,3078.8518,2066.564,30.6,24.999226,10340.68286
84,6,TRUE,7/1/2018 14:10,0,3215.8696,1983.2323,3080.9363,2068.8237,30.6,24.999226,10348.86194
85,6,TRUE,7/1/2018 14:20,0,3210.0374,1982.6233,3079.2112,2067.9688,30.6,24.999228,10339.84058
86,6,TRUE,7/1/2018 14:30,0,3207.6729,1983.2686,3079.7043,2079.3948,30.6,24.999233,10350.04053
87,6,TRUE,7/1/2018 14:40,0,3207.2727,1983.837,3080.4014,2114.3523,30.6,24.999239,10385.8634
88,6,TRUE,7/1/2018 14:50,0,3206.6655,1983.9258,3080.702,2150.0698,30.6,24.999245,10421.36304
89,6,TRUE,7/1/2018 15:01,0,3205.4888,1983.5636,3080.6108,2183.918,30.6,24.999249,10453.58118
90,6,TRUE,7/1/2018 15:10,0,3182.2866,1968.6167,3058.6025,2201.4302,30.5,24.999252,10410.93604
91,6,TRUE,7/1/2018 15:20,0,3163.037,1956.3988,3040.6924,2219.9006,30.4,24.99926,10380.02893
92,6,TRUE,7/1/2018 15:30,0,3148.9873,1947.6206,3027.9587,2239.8655,30.3,24.99926,10364.43213
93,6,TRUE,7/1/2018 15:40,0,3137.6125,1940.5024,3017.8057,2249.9236,30.2,24.999256,10345.84424
94,6,TRUE,7/1/2018 15:50,0,3132.312,1936.9169,3013.042,2263.5134,30.1,24.999254,10345.7843
95,6,TRUE,7/1/2018 16:01,0,3129.7139,1934.8672,3010.7505,2276.0442,30,24.99925,10351.37573
96,6,TRUE,7/1/2018 16:10,0,3115.7297,1926.0844,2998.1067,2264.8882,29.9,24.999254,10304.80896
97,6,TRUE,7/1/2018 16:20,0,3100.652,1916.3331,2984.4546,2259.9014,29.8,24.999264,10261.34119
98,6,TRUE,7/1/2018 16:30,0,3079.5227,1902.4055,2964.9622,2248.2205,29.7,24.999285,10195.11084
99,6,TRUE,7/1/2018 16:40,0,3043.5098,1880.7673,2934.3335,2235.5303,29.6,24.999311,10094.14087
100,6,TRUE,7/1/2018 16:50,0,3001.1743,1855.6996,2907.5168,2218.489,29.5,24.999342,9982.879761
101,6,TRUE,7/1/2018 17:01,0,2955.2034,1828.3547,2882.9414,2197.2302,29.4,24.99937,9863.729736
102,6,TRUE,7/1/2018 17:10,0,2936.692,1818.5632,2884.8665,2190.4395,29.4,24.999393,9830.561035
103,6,TRUE,7/1/2018 17:20,0,2917.1436,1808.1057,2882.9656,2181.1526,29.4,24.999409,9789.367432
104,6,TRUE,7/1/2018 17:30,0,2897.058,1797.4938,2879.6917,2169.5947,29.4,24.999418,9743.838257
105,6,TRUE,7/1/2018 17:40,0,2872.456,1784.6509,2860.3604,2125.1604,29.4,24.99943,9642.627686
106,6,TRUE,7/1/2018 17:50,0,2850.9521,1773.6272,2844.6257,2095.5396,29.4,24.99944,9564.744629
107,6,TRUE,7/1/2018 18:01,0,2829.5361,1762.6447,2826.4644,2062.8967,29.4,24.99945,9481.54187
108,6,TRUE,7/1/2018 18:10,0,2746.6042,1712.7458,2744.7388,1989.9655,29.216667,24.999466,9194.054321
109,6,TRUE,7/1/2018 18:20,0,2682.6023,1674.9941,2674.0137,1913.3026,29.033333,24.999493,8944.91272
110,6,TRUE,7/1/2018 18:30,0,2625.3928,1641.4797,2612.882,1850.3844,28.85,24.99951,8730.139038
111,6,TRUE,7/1/2018 18:40,0,2574.6929,1611.5142,2570.5413,1821.1119,28.666666,24.999521,8577.860229
112,6,TRUE,7/1/2018 18:50,0,2526.4941,1583.0688,2525.9358,1786.8737,28.483334,24.999533,8422.372437
113,6,FALSE,7/1/2018 19:01,0,2480.4766,1555.8237,2485.7256,1757.914,28.3,24.999544,8279.939819
114,6,FALSE,7/1/2018 19:10,0,2484.113,1560.3899,2495.122,1761.7264,28.3,24.999552,8301.35144
115,6,FALSE,7/1/2018 19:20,0,2483.3503,1562.9575,2470.325,1720.8964,28.3,24.99955,8237.529175
116,6,FALSE,7/1/2018 19:30,0,2493.6665,1570.7021,2478.0474,1721.7896,28.3,24.999546,8264.205566
117,6,FALSE,7/1/2018 19:40,0,2506.7148,1579.4984,2490.4622,1728.6079,28.3,24.999538,8305.283325
118,6,FALSE,7/1/2018 19:50,0,2520.6125,1588.7738,2504.081,1736.8326,28.3,24.999533,8350.300049
119,6,FALSE,7/1/2018 20:01,0,2535.1099,1598.3926,2518.532,1745.9808,28.3,24.999525,8398.015259
120,6,FALSE,7/1/2018 20:10,0,2477.9246,1561.6718,2462.1357,1710.0166,28.033333,24.999525,8211.748657
121,6,FALSE,7/1/2018 20:20,0,2422.3606,1524.7675,2404.1255,1674.0563,27.766666,24.999542,8025.309814
122,6,FALSE,7/1/2018 20:30,0,2364.1243,1487.6599,2347.1108,1638.0084,27.5,24.999561,7836.903442
123,6,FALSE,7/1/2018 20:40,0,2304.9773,1450.0443,2289.6123,1601.5311,27.233334,24.99958,7646.165039
124,6,FALSE,7/1/2018 20:50,0,2244.7554,1411.6843,2231.0771,1564.3639,26.966667,24.999601,7451.880737
125,6,FALSE,7/1/2018 21:01,0,2183.257,1373.0461,2171.2253,1525.7001,26.7,24.999622,7253.228638
126,6,FALSE,7/1/2018 21:10,0,2169.169,1364.2817,2158.0483,1517.5538,26.6,24.999641,7209.052856
127,6,FALSE,7/1/2018 21:20,0,2155.0369,1355.2896,2144.585,1509.218,26.5,24.99965,7164.129395
128,6,FALSE,7/1/2018 21:30,0,2140.3115,1346.0209,2130.7556,1500.6353,26.4,24.999655,7117.723267
129,6,FALSE,7/1/2018 21:40,0,2125.1414,1336.4785,2116.5708,1491.7994,26.3,24.999662,7069.990112
130,6,FALSE,7/1/2018 21:50,0,2109.5015,1326.6409,2102.0105,1482.6763,26.2,24.999668,7020.829102
131,6,FALSE,7/1/2018 22:01,0,2093.4473,1316.4984,2087.25,1473.2615,26.1,24.999676,6970.457153
132,6,FALSE,7/1/2018 22:10,0,2105.1785,1324.5707,2099.6013,1481.4835,26.1,24.999683,7010.833984
133,6,FALSE,7/1/2018 22:20,0,2114.879,1331.1383,2109.8623,1488.2336,26.1,24.999687,7044.113159
134,6,FALSE,7/1/2018 22:30,0,2121.6113,1335.6941,2117.1982,1492.8694,26.1,24.999693,7067.373047
135,6,FALSE,7/1/2018 22:40,0,2125.7295,1338.507,2121.9504,1495.6572,26.1,24.9997,7081.844116
136,6,FALSE,7/1/2018 22:50,0,2127.7168,1339.923,2124.6042,1496.9791,26.1,24.999706,7089.223145
137,6,FALSE,7/1/2018 23:01,0,2127.9863,1340.2289,2125.5793,1497.1376,26.1,24.999712,7090.932129
138,6,FALSE,7/1/2018 23:10,0,2102.648,1323.699,2100.658,1480.7443,26.016666,24.999716,7007.749146
139,6,FALSE,7/1/2018 23:20,0,2076.6855,1306.7914,2075.0974,1463.9512,25.933332,24.999725,6922.525513
140,6,FALSE,7/1/2018 23:30,0,2050.5005,1289.7976,2049.3481,1447.0526,25.85,24.999735,6836.698853
141,6,FALSE,7/1/2018 23:40,0,2024.1328,1272.7306,2023.4468,1430.0677,25.766666,24.999744,6750.37793
142,6,FALSE,7/1/2018 23:50,0,1997.4926,1255.5237,1997.3035,1412.9299,25.683332,24.999754,6663.249634
143,0,FALSE,7/2/2018 1:01,0,1970.549,1238.1477,1970.883,1395.6154,25.6,24.999762,6575.195068
144,0,FALSE,7/2/2018 0:10,0,2079.7222,1303.4691,2080.3796,1459.0022,25.6,24.999767,6922.57312
145,0,FALSE,7/2/2018 0:20,0,2078.2837,1302.4546,2079.0034,1457.4908,25.6,24.99975,6917.232544
146,0,FALSE,7/2/2018 0:30,0,2070.6672,1297.541,2071.4285,1451.9554,25.6,24.999756,6891.592163
147,0,FALSE,7/2/2018 0:40,0,2060.4429,1290.9004,2061.2307,1444.5966,25.6,24.999765,6857.170532
148,0,FALSE,7/2/2018 0:50,0,2048.392,1283.0619,2049.1934,1435.9633,25.6,24.999773,6816.610596
149,0,FALSE,7/2/2018 1:01,0,2034.9929,1273.5874,2035.8008,1426.3859,25.6,24.99978,6770.766968
150,0,FALSE,7/2/2018 1:10,0,1985.6581,1242.694,1987.3536,1394.4272,25.5,24.999788,6610.132935
151,0,FALSE,7/2/2018 1:20,0,1935.3228,1210.9669,1938.6194,1362.2322,25.4,24.999802,6447.141235
152,0,FALSE,7/2/2018 1:30,0,1885.0874,1179.3237,1889.9629,1330.0498,25.3,24.999815,6284.423828
153,0,FALSE,7/2/2018 1:40,0,1835.1295,1147.8977,1841.6042,1298.0406,25.2,24.999828,6122.672119
154,0,FALSE,7/2/2018 1:50,0,1785.3807,1116.6436,1793.3038,1266.053,25.1,24.999842,5961.381104
155,0,FALSE,7/2/2018 2:01,0,1735.8444,1085.5552,1745.389,1234.2999,25,24.999855,5801.088501
156,0,FALSE,7/2/2018 2:10,0,1692.3119,1057.7554,1702.7886,1205.8627,24.9,24.999863,5658.718506
157,0,FALSE,7/2/2018 2:20,0,1651.2318,1031.404,1662.3231,1179.0212,24.8,24.999868,5523.980225
158,0,FALSE,7/2/2018 2:30,0,1612.7788,1006.80176,1624.4955,1154.0813,24.7,24.999872,5398.157349
159,0,FALSE,7/2/2018 2:40,0,1576.4783,983.61615,1588.8372,1130.6891,24.6,24.999874,5279.620667
160,0,FALSE,7/2/2018 2:50,0,1541.6893,961.41113,1554.7084,1108.3859,24.5,24.999876,5166.194702
161,0,FALSE,7/2/2018 3:01,0,1507.9491,939.16254,1521.6432,1086.8473,24.4,24.99988,5055.602112
162,0,FALSE,7/2/2018 3:10,0,1506.4188,939.25916,1520.4398,1085.694,24.4,24.999886,5051.811768
163,0,FALSE,7/2/2018 3:20,0,1504.9172,938.54596,1519.1555,1084.4492,24.4,24.99989,5047.067932
164,0,FALSE,7/2/2018 3:30,0,1502.6586,937.27563,1517.091,1082.6464,24.4,24.999891,5039.671509
165,0,FALSE,7/2/2018 3:40,0,1499.7183,935.53235,1514.3248,1080.3491,24.4,24.999895,5029.924561
166,0,FALSE,7/2/2018 3:50,0,1496.2635,933.43146,1511.0275,1077.6846,24.4,24.999899,5018.407043
167,0,FALSE,7/2/2018 4:01,0,1492.4219,931.0618,1507.3291,1074.7426,24.4,24.999903,5005.555359
168,0,FALSE,7/2/2018 4:10,0,1488.9594,928.8139,1503.7963,1071.906,24.4,24.999905,4993.475525
169,0,FALSE,7/2/2018 4:20,0,1485.386,926.4391,1500.0664,1068.9342,24.4,24.999907,4980.825684
170,0,FALSE,7/2/2018 4:30,0,1481.6053,923.9183,1496.1387,1065.8286,24.4,24.999908,4967.490906
171,0,FALSE,7/2/2018 4:40,0,1477.573,921.2293,1491.9764,1062.5607,24.4,24.99991,4953.339417
172,0,FALSE,7/2/2018 4:50,0,1604.6351,996.80035,1618.8407,1135.5544,24.4,24.999912,5355.830627
173,0,FALSE,7/2/2018 5:01,0,1598.4774,992.7667,1612.5964,1130.9385,24.4,24.999891,5334.779053
174,0,FALSE,7/2/2018 5:10,0,1626.1962,1010.6032,1639.5347,1147.4579,24.5,24.99989,5423.791931
175,0,FALSE,7/2/2018 5:20,0,1655.4355,1029.3329,1667.923,1165.0073,24.6,24.999882,5517.69873
176,0,FALSE,7/2/2018 5:30,0,1686.2051,1048.3081,1697.8706,1183.6523,24.7,24.99987,5616.036133
177,0,FALSE,7/2/2018 5:40,0,1729.0363,1073.828,1736.5715,1208.73,24.8,24.999859,5748.165771
178,0,FALSE,7/2/2018 5:50,0,1816.577,1171.6757,1846.0747,1259.8333,24.9,24.999844,6094.160645
179,0,FALSE,7/2/2018 6:01,0,1858.5385,1223.1863,1896.4752,1284.878,25,24.999819,6263.078003
180,0,FALSE,7/2/2018 6:10,0,1881.412,1249.9026,1920.6187,1297.7998,25.1,24.999796,6349.733032
181,0,FALSE,7/2/2018 6:23,862.212,1861.813,1243.4103,1901.2788,1277.9954,25.2,24.999928,7146.709412
182,0,FALSE,7/2/2018 6:30,1590.8217,1868.1885,1258.5729,1908.2509,1277.8978,25.3,24.99989,7903.731689
183,0,FALSE,7/2/2018 6:40,3310.4922,1877.8452,1295.7777,1923.9893,1279.1279,25.4,24.99988,9687.2323
184,0,FALSE,7/2/2018 6:50,4090.8887,2426.9504,1648.1946,2473.85,1591.3026,25.5,24.99993,12231.1864
185,0,FALSE,7/2/2018 7:01,3674.1162,2418.5417,1686.5244,2471.5188,1580.4861,25.6,24.999786,11831.18726
186,0,FALSE,7/2/2018 7:10,3473.5886,2429.8987,1718.8257,2478.7688,1582.2212,25.866667,24.999771,11683.30298
187,0,FALSE,7/2/2018 7:20,3318.5454,2446.4368,1748.7921,2485.756,1587.0375,26.133333,24.999763,11586.56787
188,0,FALSE,7/2/2018 7:30,3195.1646,2466.8835,1776.7639,2491.767,1594.3082,26.4,24.999756,11524.88733
189,0,FALSE,7/2/2018 7:40,3096.5293,2488.8862,1797.4236,2495.6729,1602.8766,26.666666,24.999746,11481.38855
190,0,FALSE,7/2/2018 7:50,6145.171,4664.244,3058.4905,4641.676,2868.8108,26.933332,24.999638,21378.39209
191,0,TRUE,7/2/2018 8:01,5896.7363,4619.4473,3029.5515,4574.925,2842.7388,27.2,24.998507,20963.39868
192,0,TRUE,7/2/2018 8:10,5604.7153,4534.5967,2977.767,4469.917,2796.5916,27.483334,24.998444,20383.58765
193,0,TRUE,7/2/2018 8:20,5377.227,4468.2827,2934.9128,4398.145,2760.1934,27.766666,24.998514,19938.76099
194,0,TRUE,7/2/2018 8:30,5199.362,4422.928,2915.823,4348.5747,2735.0378,28.05,24.998568,19621.72559
195,0,TRUE,7/2/2018 8:40,5061.2217,4379.6245,2888.0745,4303.9937,2711.3867,28.333334,24.998611,19344.30103
196,0,TRUE,7/2/2018 8:50,4949.94,4343.26,2860.9106,4268.006,2691.5789,28.616667,24.998655,19113.69507
197,0,TRUE,7/2/2018 9:01,4857.551,4314.3394,2833.1653,4238.186,2675.1172,28.9,24.998697,18918.35864
198,0,TRUE,7/2/2018 9:10,4789.6455,4293.591,2813.526,4216.14,2661.961,29.083334,24.998728,18774.86328
199,0,TRUE,7/2/2018 9:20,4734.969,4277.098,2789.0754,4199.132,2651.6885,29.266666,24.998772,18651.96313
200,0,TRUE,7/2/2018 9:30,4692.3027,4268.7207,2765.298,4190.191,2646.3286,29.45,24.998806,18562.84106
201,0,TRUE,7/2/2018 9:40,4659.546,4269.416,2735.9893,4189.194,2645.8943,29.633333,24.998829,18500.03931
202,0,TRUE,7/2/2018 9:50,4634.997,4276.012,2708.8613,4193.7104,2648.8726,29.816668,24.998844,18462.45361
203,0,TRUE,7/2/2018 10:01,4617.2407,4286.9365,2684.397,4202.51,2654.5312,30,24.998857,18445.61523
204,0,TRUE,7/2/2018 10:10,4609.8887,4299.882,2661.6587,4213.636,2660.9565,30.1,24.998863,18446.02197
205,0,TRUE,7/2/2018 10:20,4608.5464,4317.8613,2643.9304,4229.9263,2670.7087,30.2,24.998877,18470.97314
206,0,TRUE,7/2/2018 10:30,4613.1226,4341.3345,2637.6572,4251.705,2683.9595,30.3,24.998882,18527.77881
207,0,TRUE,7/2/2018 10:40,4622.916,4365.9453,2651.397,4275.93,2698.6628,30.4,24.99888,18614.85132
208,0,TRUE,7/2/2018 10:50,4637.3,4394.141,2669.9727,4304.0776,2715.77,30.5,24.998878,18721.26123
209,0,TRUE,7/2/2018 11:01,4655.6816,4425.9644,2691.2205,4335.7666,2735.043,30.6,24.99887,18843.67603
210,0,TRUE,7/2/2018 11:10,4658.004,4432.8965,2697.9026,4343.518,2739.8147,30.5,24.998869,18872.13574
211,0,TRUE,7/2/2018 11:20,4661.3726,4438.737,2704.0774,4350.548,2744.0269,30.4,24.998854,18898.76147
212,0,TRUE,7/2/2018 11:30,4664.2925,4439.649,2706.9463,4352.654,2745.0125,30.3,24.998846,18908.55396
213,0,TRUE,7/2/2018 11:40,4666.746,4440.6685,2709.7703,4354.7603,2746.0493,30.2,24.998842,18917.99438
214,0,TRUE,7/2/2018 11:50,4668.86,4443.8335,2713.7778,4358.7197,2748.3713,30.1,24.99884,18933.56226
215,0,TRUE,7/2/2018 12:01,4670.8203,4443.463,2715.4258,4359.2563,2748.465,30,24.998838,18937.43042
216,0,TRUE,7/2/2018 12:10,4190.0776,4075.893,2499.1245,3989.459,2530.565,30.1,24.998903,17285.11914
217,0,TRUE,7/2/2018 12:20,4199.584,4093.9785,2510.912,4006.7932,2540.951,30.2,24.999088,17352.21875
218,0,TRUE,7/2/2018 12:30,4214.7656,4119.4204,2526.7876,4030.8987,2555.422,30.3,24.999128,17447.29443
219,0,TRUE,7/2/2018 12:40,4231.7915,4148.7446,2544.7722,4058.282,2572.0747,30.4,24.999132,17555.66504
220,0,TRUE,7/2/2018 12:50,4251.441,4181.3574,2564.5852,4088.6262,2590.5986,30.5,24.999125,17676.6084
221,0,TRUE,7/2/2018 13:01,4273.1147,4216.039,2585.569,4120.942,2610.39,30.6,24.999115,17806.05469
222,0,TRUE,7/2/2018 13:10,4787.316,4630.778,2832.4612,4536.758,2855.888,30.6,24.999048,19643.20068
223,0,TRUE,7/2/2018 13:20,4818.64,4664.549,2854.8174,4570.0474,2875.9236,30.6,24.998833,19783.97729
224,0,TRUE,7/2/2018 13:30,4847.1177,4695.634,2875.2651,4600.7363,2894.9824,30.6,24.998764,19913.73535
225,0,TRUE,7/2/2018 13:40,4876.3403,4725.883,2894.8118,4630.3247,2913.4558,30.6,24.998753,20040.81543
226,0,TRUE,7/2/2018 13:50,4904.939,4754.7656,2913.5828,4658.822,2931.3054,30.6,24.998743,20163.41455
227,0,TRUE,7/2/2018 14:01,4933.1245,4783.0977,2931.929,4686.6865,2948.8596,30.6,24.998734,20283.69727
