,day_of_week,Working time,Time,Chiller Electricity Rate,t_in,logprobs,actions,Thermostat,t_out,Equip,occ,light,results,rewards,baseline
0,2,FALSE,8/1/2018 0:12,0,23.924911,-1.6042997,7.956431389,30.95643139,25.1,0.41388822,0,0.039140865,0,-2,117957.7627
1,2,FALSE,8/1/2018 0:22,345402.7,23.73895,-1.2923843,3.018733978,26.01873398,25.2,0.41388822,0,0.039140865,-0.71,-2,127453.1283
2,2,FALSE,8/1/2018 0:32,357433.84,23.137472,-1.8829786,-2.927708387,20.07229161,25.3,0.41388822,0,0.039140865,-0.56,-2,139423.206
3,2,FALSE,8/1/2018 0:43,359624.06,23.080654,-1.3143485,2.692773104,25.6927731,25.4,0.41388822,0,0.039140865,-0.61,-2,137873.8483
4,2,FALSE,8/1/2018 0:50,363527.5,23.151697,-1.3433747,4.971395493,27.97139549,25.5,0.41388822,0,0.039140865,-1.56,-2,102252.9607
5,2,FALSE,8/1/2018 1:01,363197.53,23.174969,-1.5892231,-1.053832769,21.94616723,25.6,0.41388822,0,0.039140865,-1.14,-2,115844.9173
6,2,FALSE,8/1/2018 1:10,361399.8,23.151756,-1.6145108,-1.243623257,21.75637674,25.566668,0.41388822,0,0.039140865,-0.98,-2,121457.0162
7,2,FALSE,8/1/2018 1:22,0,23.873915,-1.6827161,-1.803165913,21.19683409,25.533333,0.41388822,0,0.039140865,0,-2,145363.6771
8,2,FALSE,8/1/2018 1:32,360498.8,23.739828,-2.889637,13.71923447,36.71923447,25.5,0.41388822,0,0.039140865,-0.39,-2,150901.2718
9,2,FALSE,8/1/2018 1:42,359825.22,23.480495,-1.4419856,6.452057362,29.45205736,25.466667,0.41388822,0,0.039140865,-0.22,-2,161881.8833
10,2,FALSE,8/1/2018 1:53,360435.06,23.292774,-1.9166428,9.882781029,32.88278103,25.433332,0.41388822,0,0.039140865,-0.46,-2,146548.7421
11,2,FALSE,8/1/2018 2:01,363897.12,23.174099,-1.3817875,5.68875885,28.68875885,25.4,0.41388822,0,0.039140865,-0.5,-2,145410.1213
12,2,FALSE,8/1/2018 2:10,362767.06,23.117157,-1.5517876,-0.733350754,22.26664925,25.366667,0.41388822,0,0.039140865,-0.96,-2,122634.7213
13,2,FALSE,8/1/2018 2:20,360649.28,23.09665,-1.5415373,7.443166733,30.44316673,25.333334,0.41388822,0,0.039140865,-1.14,-2,114829.7845
14,2,FALSE,8/1/2018 2:32,0,23.824183,-2.050593,10.4847126,33.4847126,25.3,0.41388822,0,0.039140865,0,-2,93144.55472
15,2,FALSE,8/1/2018 2:42,342010.88,23.74063,-1.9122106,9.814586639,32.81458664,25.266666,0.41388822,0,0.039140865,-1.92,-2,87274.48727
16,2,FALSE,8/1/2018 2:52,357733.7,23.113472,-1.3057817,3.057859898,26.0578599,25.233334,0.41388822,0,0.039140865,-3.24,-2,68210.31143
17,2,FALSE,8/1/2018 3:04,359078.28,23.03319,-1.3278105,2.163845062,25.16384506,25.2,0.41388822,0,0.039140865,-2.45,-2,80614.49191
18,2,FALSE,8/1/2018 3:10,361902.66,23.086075,-1.306025,2.959965229,25.95996523,25.166666,0.41388822,0,0.039140865,-3.08,-2,71270.28134
19,2,FALSE,8/1/2018 3:20,360303.06,23.100416,-1.3364648,4.949165344,27.94916534,25.133333,0.41388822,0,0.039140865,-3.17,-2,69695.68381
20,2,FALSE,8/1/2018 3:30,357864.94,23.074907,-1.4464478,6.566526413,29.56652641,25.1,0.41388822,0,0.039140865,-2.17,-2,85830.22938
21,2,FALSE,8/1/2018 3:42,0,23.792442,-1.3157041,1.989236951,24.98923695,25.066668,0.41388822,0,0.039140865,0,-2,76561.51982
22,2,FALSE,8/1/2018 3:52,332140.47,23.986284,-1.366498,0.933538914,23.93353891,25.033333,0.41388822,0,0.039140865,-2.11,-2,80781.26334
23,2,FALSE,8/1/2018 4:03,354817.44,23.152424,-1.3374205,5.05582428,28.05582428,25,0.41388822,0,0.039140865,-2.6,-2,77101.67384
24,2,FALSE,8/1/2018 4:13,356691.47,23.02042,-1.3252695,2.140367985,25.14036798,25.033333,0.41388822,0,0.039140865,-2,-2,89254.99676
25,2,FALSE,8/1/2018 4:20,360203.53,23.066833,-1.7676712,-2.249650002,20.75035,25.066668,0.41388822,0,0.039140865,-3.33,-2,67601.8441
26,2,FALSE,8/1/2018 4:30,359233.16,23.077353,-1.8253633,9.413406372,32.41340637,25.1,0.41388822,0,0.039140865,-3.2,-2,69106.36467
27,2,FALSE,8/1/2018 4:40,357354.47,23.045876,-2.9257522,-7.168399334,15.83160067,25.133333,0.41388822,0,0.039140865,-3.14,-2,69580.43607
28,2,FALSE,8/1/2018 4:52,0,23.79528,-4.0388474,16.7160244,39.7160244,25.166666,0.41388822,0,0.07828173,0,-2,89421.31998
29,2,FALSE,8/1/2018 5:03,342214.28,24.010473,-2.2587745,11.23326492,34.23326492,25.2,0.41388822,0,0.07828173,-1.29,-2,104160.5967
30,2,FALSE,8/1/2018 5:12,355354.3,23.177256,-1.3925618,6.000855446,29.00085545,25.266666,0.41388822,0,0.07828173,-1.12,-2,113731.2295
31,2,FALSE,8/1/2018 5:23,356930.5,23.052807,-1.7021817,-1.92920804,21.07079196,25.333334,0.41388822,0,0.07828173,-1.22,-2,110943.8126
32,2,FALSE,8/1/2018 5:30,360316.2,23.10771,-1.3756207,0.916419268,23.91641927,25.4,0.41388822,0,0.07828173,-0.89,-2,124787.8647
33,2,FALSE,8/1/2018 5:40,359425.3,23.123585,-2.6805687,-6.342975616,16.65702438,25.466667,0.41388822,0,0.07828173,0.8,-0.35,451898.1707
34,2,FALSE,8/1/2018 5:50,357698.8,23.108494,-1.3653703,1.742501259,24.74250126,25.533333,0.41388822,0.10162534,0.07828173,0.8,-0.3,446229.3779
35,2,FALSE,8/1/2018 6:01,356134.44,23.089256,-2.2072353,11.45211411,34.45211411,25.6,0.41388822,0.10162534,0.07828173,0.77,-0.55,464825.2308
36,2,FALSE,8/1/2018 6:10,356144.28,23.077238,-1.5062188,-0.130253077,22.86974692,25.783333,0.41388822,0.10162534,0.07828173,0.74,-0.75,479594.5544
37,2,FALSE,8/1/2018 6:20,356715.53,23.070663,-1.5780545,-0.798518419,22.20148158,25.966667,0.41388822,0.10162534,0.07828173,0.75,-0.7,478121.2607
38,2,FALSE,8/1/2018 6:30,356892.5,23.06498,-1.5594893,-0.641119242,22.35888076,26.15,0.41388822,0.10162534,0.07828173,0.76,-0.6,468343.2471
39,2,FALSE,8/1/2018 6:40,356186.66,23.05801,-1.3734204,5.098201275,28.09820127,26.333334,0.41388822,0.10162534,0.07828173,0.8,-0.3,445008.3567
40,2,FALSE,8/1/2018 6:55,351279.28,23.199547,-1.4474678,0.258713961,23.25871396,26.516666,0.41388822,0.20325068,0.2348452,0.81,-0.2,433859.6786
41,2,FALSE,8/1/2018 7:06,350881.66,23.348986,-1.3056006,3.207412958,26.20741296,26.7,0.41388822,0.20325068,0.2348452,0.82,-0.1,425853.6597
42,2,FALSE,8/1/2018 7:10,353792.12,23.409567,-1.8523169,9.517023087,32.51702309,26.783333,0.41388822,0.20325068,0.2348452,0.84,0.05,421125.9088
43,2,FALSE,8/1/2018 7:20,355204.6,23.412079,-1.3756739,5.602630138,28.60263014,26.866667,0.41388822,0.20325068,0.2348452,0.85,0.05,420315.5098
44,2,FALSE,8/1/2018 7:30,356838.66,23.402912,-3.2514124,-8.248937607,14.75106239,26.95,0.41388822,0.20325068,0.2348452,0.85,0.1,420353.2078
45,2,FALSE,8/1/2018 7:40,358782,23.401386,-2.7756822,-6.743793011,16.25620699,27.033333,0.41388822,0.20325068,0.2348452,0.72,-0.95,501751.4051
46,2,FALSE,8/1/2018 7:53,417808.75,23.918627,-2.5799375,12.78253746,35.78253746,27.116667,0.9312485,0.9654407,0.70453554,0.84,0.05,495571.2495
47,2,TRUE,8/1/2018 8:06,416660.28,23.996515,-1.2888465,4.471074104,27.4710741,27.2,0.9312485,0.9654407,0.70453554,0.83,-0.05,500072.7608
48,2,TRUE,8/1/2018 8:10,424640.2,23.999727,-1.3466173,5.668654919,28.66865492,27.3,0.9312485,0.9654407,0.70453554,0.84,0,507684.8137
49,2,TRUE,8/1/2018 8:20,432653.66,23.999704,-1.401027,6.367242813,29.36724281,27.4,0.9312485,0.9654407,0.70453554,0.84,0.05,513196.5125
50,2,TRUE,8/1/2018 8:30,441702.47,23.999626,-3.3303213,15.08093643,38.08093643,27.5,0.9312485,0.9654407,0.70453554,0.85,0.15,518306.4247
51,2,TRUE,8/1/2018 8:40,448603.8,23.999556,-1.4036703,0.61225915,23.61225915,27.6,0.9312485,0.9654407,0.70453554,0.86,0.2,521693.1879
52,2,TRUE,8/1/2018 8:50,454376.44,23.999504,-1.3125367,1.981619835,24.98161983,27.7,0.9312485,0.9654407,0.70453554,0.87,0.25,524539.7775
53,2,TRUE,8/1/2018 9:01,459517.12,23.999466,-3.721005,16.16034317,39.16034317,27.8,0.9312485,0.9654407,0.70453554,0.87,0.35,525333.1545
54,2,TRUE,8/1/2018 9:10,463623.78,23.999434,-1.5766447,-0.929986,22.070014,27.983334,0.9312485,0.9654407,0.70453554,0.88,0.35,526859.3521
55,2,TRUE,8/1/2018 9:20,467194.88,23.999407,-2.097529,10.83189678,33.83189678,28.166666,0.9312485,0.9654407,0.70453554,0.89,0.4,527725.8109
56,2,TRUE,8/1/2018 9:30,470425.25,23.999388,-1.3457568,1.462771893,24.46277189,28.35,0.9312485,0.9654407,0.70453554,0.89,0.45,528260.1181
57,2,TRUE,8/1/2018 9:40,473974.44,23.999374,-1.2864513,3.5949893,26.5949893,28.533333,0.9312485,0.9654407,0.70453554,0.9,0.5,529207.1444
58,2,TRUE,8/1/2018 9:50,477807.2,23.999367,-1.288163,3.448025703,26.4480257,28.716667,0.9312485,0.9654407,0.70453554,0.9,0.55,529435.3461
59,2,TRUE,8/1/2018 10:01,481125.7,23.999361,-1.3332627,1.769046903,24.7690469,28.9,0.9312485,0.9654407,0.70453554,0.91,0.6,530734.4684
60,2,TRUE,8/1/2018 10:10,484412.22,23.999355,-1.7071584,-1.822918415,21.17708158,29.083334,0.9312485,0.9654407,0.70453554,0.91,0.65,532188.0447
61,2,TRUE,8/1/2018 10:20,487529.78,23.99935,-2.0632536,10.68612862,33.68612862,29.266666,0.9312485,0.9654407,0.70453554,0.91,0.7,532987.2318
62,2,TRUE,8/1/2018 10:30,490443.1,23.999344,-1.3570085,1.398993015,24.39899302,29.45,0.9312485,0.9654407,0.70453554,0.92,0.7,533934.6378
63,2,TRUE,8/1/2018 10:40,485856.12,23.99933,-2.0921855,-3.892309427,19.10769057,29.633333,0.9312485,0.9654407,0.70453554,0.91,0.65,534363.7319
64,2,TRUE,8/1/2018 10:50,486217.2,23.999317,-1.6210412,-1.265993595,21.7340064,29.816668,0.9312485,0.9654407,0.70453554,0.91,0.6,535663.5419
65,2,TRUE,8/1/2018 11:01,492706.5,23.999311,-1.3012832,4.418469429,27.41846943,30,0.9312485,0.9654407,0.70453554,0.92,0.75,535579.078
66,2,TRUE,8/1/2018 11:10,472411.28,23.999264,-1.8304603,-2.565235853,20.43476415,29.45,0.9312485,0.9654407,0.70453554,0.88,0.4,535109.2967
67,2,TRUE,8/1/2018 11:20,455155.5,23.999231,-1.3484166,1.492834806,24.49283481,28.9,0.9312485,0.9654407,0.70453554,0.85,0.1,534587.1432
68,2,TRUE,8/1/2018 11:35,430314.12,23.999464,-1.6401955,8.345773697,31.3457737,28.35,0.9312485,0.9654407,0.70453554,0.81,-0.25,534213.8587
69,2,TRUE,8/1/2018 11:45,413799.03,23.999498,-5.4052715,19.95889473,42.95889473,27.8,0.9312485,0.9654407,0.70453554,0.77,-0.5,534402.3824
70,2,TRUE,8/1/2018 11:50,400457.25,23.999193,-1.3830557,6.162666798,29.1626668,27.25,0.9312485,0.9654407,0.70453554,0.75,-0.7,535060.5916
71,2,TRUE,8/1/2018 12:01,385747.44,23.999172,-1.6373318,-1.354428768,21.64557123,26.7,0.9312485,0.9654407,0.70453554,0.76,-0.6,508139.5653
72,2,TRUE,8/1/2018 12:10,367795.6,23.999304,-1.3530643,5.986707687,28.98670769,26.516666,0.82777643,0.5081267,0.62625384,0.72,-0.9,509195.7714
73,2,TRUE,8/1/2018 12:20,374523.53,23.999222,-1.195152,1.841955781,24.84195578,26.333334,0.82777643,0.5081267,0.62625384,0.73,-0.85,513038.3188
74,2,TRUE,8/1/2018 12:30,386046.22,23.99929,-2.2386851,10.43842697,33.43842697,26.15,0.82777643,0.5081267,0.62625384,0.75,-0.65,513195.888
75,2,TRUE,8/1/2018 12:40,391523.53,23.99937,-6.6346393,19.89116669,42.89116669,25.966667,0.82777643,0.5081267,0.62625384,0.77,-0.55,511187.4228
76,2,TRUE,8/1/2018 12:50,396409.9,23.999435,-1.1723409,3.526885986,26.52688599,25.783333,0.82777643,0.5081267,0.62625384,0.78,-0.45,509160.1617
77,2,TRUE,8/1/2018 13:01,401244.9,23.999481,-1.6826383,-2.274801731,20.72519827,25.6,0.82777643,0.5081267,0.62625384,0.75,-0.65,533470.2051
78,2,TRUE,8/1/2018 13:10,420383.9,23.999523,-1.2701721,3.190788269,26.19078827,25.6,0.9312485,0.9654407,0.70453554,0.79,-0.35,529815.553
79,2,TRUE,8/1/2018 13:20,418009.66,23.999508,-1.2717469,3.065239429,26.06523943,25.6,0.9312485,0.9654407,0.70453554,0.79,-0.4,529899.1307
80,2,TRUE,8/1/2018 13:30,419471.34,23.999454,-1.8703775,9.756197929,32.75619793,25.6,0.9312485,0.9654407,0.70453554,0.79,-0.4,531891.4028
81,2,TRUE,8/1/2018 13:40,427996.06,23.999416,-1.8319548,9.55427742,32.55427742,25.6,0.9312485,0.9654407,0.70453554,0.8,-0.3,534445.6172
82,2,TRUE,8/1/2018 13:50,432568.94,23.999407,-1.3529727,1.197864771,24.19786477,25.6,0.9312485,0.9654407,0.70453554,0.81,-0.25,536832.4206
83,2,TRUE,8/1/2018 14:01,436844.4,23.999393,-1.5465574,7.762806416,30.76280642,25.6,0.9312485,0.9654407,0.70453554,0.81,-0.2,538822.5857
84,2,TRUE,8/1/2018 14:10,443145.97,23.999376,-1.3783733,6.182631493,29.18263149,25.783333,0.9312485,0.9654407,0.70453554,0.82,-0.15,540606.4172
85,2,TRUE,8/1/2018 14:20,449282.53,23.999365,-1.8844275,9.823563576,32.82356358,25.966667,0.9312485,0.9654407,0.70453554,0.83,-0.05,542063.4957
86,2,TRUE,8/1/2018 14:30,455573.9,23.999361,-1.3601308,1.113128662,24.11312866,26.15,0.9312485,0.9654407,0.70453554,0.84,0,542663.3723
87,2,TRUE,8/1/2018 14:40,461039.97,23.999367,-1.8984354,9.890127182,32.89012718,26.333334,0.9312485,0.9654407,0.70453554,0.85,0.1,543536.556
88,2,TRUE,8/1/2018 14:50,466311.38,23.999372,-1.4116603,6.526607513,29.52660751,26.516666,0.9312485,0.9654407,0.70453554,0.86,0.15,544522.659
89,2,TRUE,8/1/2018 15:01,471534.2,23.999378,-1.7428584,-2.013380527,20.98661947,26.7,0.9312485,0.9654407,0.70453554,0.87,0.25,543413.5613
90,2,TRUE,8/1/2018 15:10,471968.44,23.999367,-1.3734069,0.958028793,23.95802879,27.066668,0.9312485,0.9654407,0.70453554,0.87,0.3,542367.8777
91,2,TRUE,8/1/2018 15:20,471457.7,23.999357,-1.9463804,-3.119189978,19.88081002,27.433332,0.9312485,0.9654407,0.70453554,0.87,0.3,541164.2592
92,2,TRUE,8/1/2018 15:30,470944.44,23.999357,-1.4807086,-0.151175976,22.84882402,27.8,0.9312485,0.9654407,0.70453554,0.87,0.3,540072.329
93,2,TRUE,8/1/2018 15:40,468629.8,23.999361,-1.2846978,3.870034933,26.87003493,28.166666,0.9312485,0.9654407,0.70453554,0.87,0.3,539063.8624
94,2,TRUE,8/1/2018 15:50,465080.84,23.999355,-1.2874316,3.199367523,26.19936752,28.533333,0.9312485,0.9654407,0.70453554,0.87,0.25,536892.3258
95,2,TRUE,8/1/2018 16:01,460858.78,23.999344,-1.558556,7.721673489,30.72167349,28.9,0.9312485,0.9654407,0.70453554,0.86,0.2,536788.5502
96,2,TRUE,8/1/2018 16:10,462133.22,23.99934,-2.0691452,-3.763425589,19.23657441,28.9,0.9312485,0.9654407,0.70453554,0.86,0.2,537533.0594
97,2,TRUE,8/1/2018 16:20,464398.53,23.999332,-1.9792501,10.27975273,33.27975273,28.9,0.9312485,0.9654407,0.70453554,0.86,0.25,537222.1714
98,2,TRUE,8/1/2018 16:30,466773.44,23.99932,-1.2917978,3.131324768,26.13132477,28.9,0.9312485,0.9654407,0.70453554,0.87,0.3,536393.9486
99,2,TRUE,8/1/2018 16:40,470626.8,23.999302,-1.3213328,4.923210621,27.92321062,28.9,0.9312485,0.9654407,0.70453554,0.88,0.35,535302.6049
100,2,TRUE,8/1/2018 16:50,475165.22,23.999298,-1.3249959,5.005765438,28.00576544,28.9,0.9312485,0.9654407,0.70453554,0.89,0.45,534803.1103
101,2,TRUE,8/1/2018 17:01,479687,23.999306,-2.1469803,-4.116323471,18.88367653,28.9,0.9312485,0.9654407,0.70453554,0.94,0.95,454591.6886
102,2,TRUE,8/1/2018 17:10,405615.88,23.999603,-1.3671973,5.535653114,28.53565311,28.716667,0.51736027,0.30487603,0.39140865,0.88,0.4,458902.7632
103,2,TRUE,8/1/2018 17:25,408969.28,23.999626,-1.3124269,4.729298115,27.72929811,28.533333,0.51736027,0.30487603,0.39140865,0.89,0.45,459630.4631
104,2,TRUE,8/1/2018 17:30,409990.94,23.999449,-2.1582623,10.61768341,33.61768341,28.35,0.51736027,0.30487603,0.39140865,0.9,0.55,456339.3863
105,2,TRUE,8/1/2018 17:40,407822.97,23.999468,-1.2746911,3.970047474,26.97004747,28.166666,0.51736027,0.30487603,0.39140865,0.9,0.6,451658.3409
106,2,TRUE,8/1/2018 17:50,404980.03,23.999521,-1.4259562,6.320420265,29.32042027,27.983334,0.51736027,0.30487603,0.39140865,0.91,0.6,446582.8539
107,2,TRUE,8/1/2018 18:01,401685.8,23.999567,-1.260077,3.655684471,26.65568447,27.8,0.51736027,0.30487603,0.39140865,0.94,0.95,425970.9495
108,2,TRUE,8/1/2018 18:15,371312.5,23.931097,-1.2676961,3.307168245,26.30716825,27.433332,0.41388822,0.10162534,0.2348452,0.88,0.4,419653.6785
109,2,TRUE,8/1/2018 18:25,362119.7,23.850561,-1.2952917,1.804194331,24.80419433,27.066668,0.41388822,0.10162534,0.2348452,0.87,0.3,415646.8911
110,2,TRUE,8/1/2018 18:35,353151.5,23.818634,-1.9656485,-3.60778594,19.39221406,26.7,0.41388822,0.10162534,0.2348452,0.86,0.15,412902.8709
111,2,TRUE,8/1/2018 18:40,348427.03,23.801882,-1.8214755,9.058716774,32.05871677,26.333334,0.41388822,0.10162534,0.2348452,0.85,0.1,410125.729
112,2,TRUE,8/1/2018 18:50,340723.16,23.78576,-3.0885758,13.81536102,36.81536102,25.966667,0.41388822,0.10162534,0.2348452,0.84,0,407159.4607
113,2,FALSE,8/1/2018 19:01,332832.06,23.768763,-2.785564,-6.626279831,16.37372017,25.6,0.41388822,0.10162534,0.2348452,0.82,-0.15,405724.4829
114,2,FALSE,8/1/2018 19:10,330614.4,23.754414,-2.3386836,11.33375549,34.33375549,25.5,0.41388822,0.10162534,0.2348452,0.82,-0.15,404838.5076
115,2,FALSE,8/1/2018 19:20,329693,23.742275,-1.3760697,5.962792397,28.9627924,25.4,0.41388822,0.10162534,0.2348452,0.82,-0.15,404069.4272
116,2,FALSE,8/1/2018 19:30,329001.94,23.731989,-1.922082,-3.305850267,19.69414973,25.3,0.41388822,0.10162534,0.2348452,0.82,-0.15,403409.6598
117,2,FALSE,8/1/2018 19:40,328445.03,23.722977,-1.3019626,1.241632581,24.24163258,25.2,0.41388822,0.10162534,0.2348452,0.82,-0.2,402858.3816
118,2,FALSE,8/1/2018 19:50,328040.78,23.71478,-2.1978464,10.79093075,33.79093075,25.1,0.41388822,0.10162534,0.2348452,0.82,-0.2,402430.3059
119,2,FALSE,8/1/2018 20:01,327787.56,23.70723,-2.1335387,-4.191044807,18.80895519,25,0.41388822,0.10162534,0.2348452,0.81,-0.2,402222.586
120,2,FALSE,8/1/2018 20:10,327390.25,23.632282,-2.2819595,-4.757715702,18.2422843,25,0.41388822,0.10162534,0.15656346,0.81,-0.2,402169.1499
121,2,FALSE,8/1/2018 20:20,327007.4,23.561832,-1.306401,4.92817688,27.92817688,25,0.41388822,0.10162534,0.15656346,0.81,-0.2,402064.6822
122,2,FALSE,8/1/2018 20:30,326606.66,23.527584,-1.3116024,5.033968925,28.03396893,25,0.41388822,0.10162534,0.15656346,0.81,-0.2,401926.1181
123,2,FALSE,8/1/2018 20:40,326197.6,23.517391,-1.4191818,6.456929207,29.45692921,25,0.41388822,0.10162534,0.15656346,0.81,-0.2,401856.5736
124,2,FALSE,8/1/2018 20:50,325845.2,23.51295,-1.3093176,1.653619885,24.65361989,25,0.41388822,0.10162534,0.15656346,0.81,-0.2,401896.1997
125,2,FALSE,8/1/2018 21:01,325579.94,23.50659,-1.3855788,6.093893051,29.09389305,25,0.41388822,0.10162534,0.15656346,0.81,-0.2,401733.3829
126,2,FALSE,8/1/2018 21:10,326138.22,23.498796,-1.3341068,1.232570648,24.23257065,25,0.41388822,0.10162534,0.15656346,0.81,-0.2,401537.206
127,2,FALSE,8/1/2018 21:20,326903.12,23.489912,-2.008654,10.22271347,33.22271347,25,0.41388822,0.10162534,0.15656346,0.81,-0.2,401335.2384
128,2,FALSE,8/1/2018 21:30,327714.12,23.482006,-1.814044,9.251788139,32.25178814,25,0.41388822,0.10162534,0.15656346,0.82,-0.15,401116.7907
129,2,FALSE,8/1/2018 21:40,328545.88,23.475452,-1.9440404,9.917457581,32.91745758,25,0.41388822,0.10162534,0.15656346,0.82,-0.15,400875.8204
130,2,FALSE,8/1/2018 21:50,329393.8,23.46965,-1.3228965,5.242370605,28.24237061,25,0.41388822,0.10162534,0.15656346,0.82,-0.1,400619.9771
131,2,FALSE,8/1/2018 22:01,330258.94,23.464073,-1.2968616,4.742512703,27.7425127,25,0.41388822,0.10162534,0.15656346,-26.76,-2,11484.33839
132,2,FALSE,8/1/2018 22:12,0,24.167147,-1.8289529,9.333233833,32.33323383,25,0.41388822,0.05081267,0.07828173,0,-2,11484.33839
133,2,FALSE,8/1/2018 22:23,322832.2,23.685036,-1.7011496,8.619257927,31.61925793,25,0.41388822,0.05081267,0.07828173,-6.2,-2,39379.71267
134,2,FALSE,8/1/2018 22:35,336756.53,23.46468,-1.5480516,-0.790863991,22.20913601,25,0.41388822,0.05081267,0.07828173,-1.41,-2,98825.60179
135,2,FALSE,8/1/2018 22:43,336847.47,23.363829,-2.1656327,11.06269455,34.06269455,25,0.41388822,0.05081267,0.07828173,-0.4,-2,140071.7556
136,2,FALSE,8/1/2018 22:50,342057.22,23.316679,-1.5730584,-0.963059187,22.03694081,25,0.41388822,0.05081267,0.07828173,0.35,-2,206774.4344
137,2,FALSE,8/1/2018 23:01,344001.47,23.291565,-1.3305248,1.768621087,24.76862109,25,0.41388822,0.05081267,0.07828173,0.56,-2,238535.1024
138,2,FALSE,8/1/2018 23:10,345457.03,23.243801,-2.9943628,14.34133148,37.34133148,25,0.41388822,0.05081267,0.039140865,0.67,-2,259030.7137
139,2,FALSE,8/1/2018 23:22,43696.973,23.968359,-1.3269185,4.932113647,27.93211365,25,0.41388822,0.05081267,0.039140865,0.18,-2,247074.9016
140,2,FALSE,8/1/2018 23:32,332207.44,23.742891,-1.4680727,0.030219316,23.03021932,25,0.41388822,0.05081267,0.039140865,-0.08,-2,160035.5065
141,2,FALSE,8/1/2018 23:43,340136.22,23.507282,-1.6282644,-1.281860113,21.71813989,25,0.41388822,0.05081267,0.039140865,-0.01,-2,169302.3474
142,2,FALSE,8/1/2018 23:55,353837.78,23.329693,-1.3127311,3.132199287,26.13219929,25,0.41388822,0.05081267,0.039140865,-1.49,-2,101353.7757
143,3,FALSE,8/2/2018 1:06,353987.34,23.210386,-1.3334999,4.662465572,27.66246557,25,0.41388822,0.05081267,0.039140865,-1.06,-2,115844.9173
144,3,FALSE,8/2/2018 0:10,356451.78,23.16199,-1.6217432,8.106830597,31.1068306,25,0.41388822,0,0.039140865,-1.02,-2,117957.7627
145,3,FALSE,8/2/2018 0:20,356495.06,23.149708,-1.3292162,4.875613213,27.87561321,25,0.41388822,0,0.039140865,-0.8,-2,127453.1283
146,3,FALSE,8/2/2018 0:32,44213.38,23.884249,-2.4411592,12.10482979,35.10482979,25,0.41388822,0,0.039140865,0.32,-2,139423.206
147,3,FALSE,8/2/2018 0:42,334489.88,23.740402,-1.9841462,-3.487251282,19.51274872,25,0.41388822,0,0.039140865,-0.43,-2,137873.8483
148,3,FALSE,8/2/2018 0:52,348524.03,23.134676,-1.3417902,1.673727512,24.67372751,25,0.41388822,0,0.039140865,-1.41,-2,102252.9607
149,3,FALSE,8/2/2018 1:04,351210.1,23.071299,-1.399743,6.034564972,29.03456497,25,0.41388822,0,0.039140865,-1.03,-2,115844.9173
150,3,FALSE,8/2/2018 1:15,351449.94,23.085514,-2.3433814,11.85924816,34.85924816,24.9,0.41388822,0,0.039140865,-0.89,-2,121457.0162
151,3,FALSE,8/2/2018 1:25,361013.03,23.111073,-1.4635023,6.802578926,29.80257893,24.8,0.41388822,0,0.039140865,-0.48,-2,145363.6771
152,3,FALSE,8/2/2018 1:33,354770.1,23.108356,-3.003872,-7.330462456,15.66953754,24.7,0.41388822,0,0.039140865,-0.35,-2,150901.2718
153,3,FALSE,8/2/2018 1:42,44286.88,23.838978,-1.548213,7.539934158,30.53993416,24.6,0.41388822,0,0.039140865,0.27,-2,161881.8833
154,3,FALSE,8/2/2018 1:52,333363.47,24.009892,-1.4202774,6.403767586,29.40376759,24.5,0.41388822,0,0.039140865,-0.27,-2,146548.7421
155,3,FALSE,8/2/2018 2:03,356487.97,23.179647,-1.4464493,0.135970592,23.13597059,24.4,0.41388822,0,0.039140865,-0.45,-2,145410.1213
156,3,FALSE,8/2/2018 2:13,359031.56,23.060163,-2.0839446,10.73007393,33.73007393,24.5,0.41388822,0,0.039140865,-0.93,-2,122634.7213
157,3,FALSE,8/2/2018 2:23,347194.8,23.091257,-1.3038105,2.465203047,25.46520305,24.6,0.41388822,0,0.039140865,-1.02,-2,114829.7845
158,3,FALSE,8/2/2018 2:33,345451.8,23.085009,-3.5466065,-8.919876099,14.0801239,24.7,0.41388822,0,0.039140865,-1.71,-2,93144.55472
159,3,FALSE,8/2/2018 2:45,358114.2,23.07571,-1.4559252,0.112810373,23.11281037,24.8,0.41388822,0,0.039140865,-2.1,-2,87274.48727
160,3,FALSE,8/2/2018 2:52,44960.348,23.801857,-1.558634,7.598608971,30.59860897,24.9,0.41388822,0,0.039140865,0.66,-1.35,68210.31143
161,3,FALSE,8/2/2018 3:03,327507.75,23.990116,-1.2982953,2.196784496,25.1967845,25,0.41388822,0,0.039140865,-2.06,-2,80614.49191
162,3,FALSE,8/2/2018 3:12,360925.03,23.162228,-1.2951297,3.520113707,26.52011371,24.9,0.41388822,0,0.039140865,-3.06,-2,71270.28134
163,3,FALSE,8/2/2018 3:23,362361.1,23.036331,-1.9101572,9.886674881,32.88667488,24.8,0.41388822,0,0.039140865,-3.2,-2,69695.68381
164,3,FALSE,8/2/2018 3:30,365249.97,23.087395,-2.4724832,12.34742832,35.34742832,24.7,0.41388822,0,0.039140865,-2.26,-2,85830.22938
165,3,FALSE,8/2/2018 3:43,347023.44,23.070984,-1.2907145,3.434590578,26.43459058,24.6,0.41388822,0,0.039140865,-2.53,-2,76561.51982
